ZIP,COUNTYNAME,STATE,Helper1,Helper2,ZIP2,STCOUNTYFP,CLASSFP,,State,STCode,State Acres,Natl. Parks,Park Coverage (acres),%NPARK,,,,,,,,,,
99754,Yukon-Koyukuk Census Area,AK,AK|Yukon-Koyukuk Census Area,AK|Yukon-Koyukuk Census,99754,02290,H5,,,,,,,,,,,,,,,,,
99756,Yukon-Koyukuk Census Area,AK,AK|Yukon-Koyukuk Census Area,AK|Yukon-Koyukuk Census,99756,02290,H5,,,,,,,,,,,,,,,,,
99757,Yukon-Koyukuk Census Area,AK,AK|Yukon-Koyukuk Census Area,AK|Yukon-Koyukuk Census,99757,02290,H5,,,,,,,,,,,,,,,,,
99758,Yukon-Koyukuk Census Area,AK,AK|Yukon-Koyukuk Census Area,AK|Yukon-Koyukuk Census,99758,02290,H5,,,,,,,,,,,,,,,,,
99760,Yukon-Koyukuk Census Area,AK,AK|Yukon-Koyukuk Census Area,AK|Yukon-Koyukuk Census,99760,02290,H5,,,,,,,,,,,,,,,,,
99765,Yukon-Koyukuk Census Area,AK,AK|Yukon-Koyukuk Census Area,AK|Yukon-Koyukuk Census,99765,02290,H5,,,,,,,,,,,,,,,,,
99767,Yukon-Koyukuk Census Area,AK,AK|Yukon-Koyukuk Census Area,AK|Yukon-Koyukuk Census,99767,02290,H5,,,,,,,,,,,,,,,,,
99768,Yukon-Koyukuk Census Area,AK,AK|Yukon-Koyukuk Census Area,AK|Yukon-Koyukuk Census,99768,02290,H5,,,,,,,,,,,,,,,,,
99774,Yukon-Koyukuk Census Area,AK,AK|Yukon-Koyukuk Census Area,AK|Yukon-Koyukuk Census,99774,02290,H5,,,,,,,,,,,,,,,,,
99777,Yukon-Koyukuk Census Area,AK,AK|Yukon-Koyukuk Census Area,AK|Yukon-Koyukuk Census,99777,02290,H5,,,,,,,,,,,,,,,,,
99781,Yukon-Koyukuk Census Area,AK,AK|Yukon-Koyukuk Census Area,AK|Yukon-Koyukuk Census,99781,02290,H5,,,,,,,,,,,,,,,,,
99788,Yukon-Koyukuk Census Area,AK,AK|Yukon-Koyukuk Census Area,AK|Yukon-Koyukuk Census,99788,02290,H5,,,,,,,,,,,,,,,,,
85901,Apache County,AZ,AZ|Apache County,AZ|Apache,85901,04001,H1,,,,,,,,,,,,,,,,,
85920,Apache County,AZ,AZ|Apache County,AZ|Apache,85920,04001,H1,,,,,,,,,,,,,,,,,
85924,Apache County,AZ,AZ|Apache County,AZ|Apache,85924,04001,H1,,,,,,,,,,,,,,,,,
85925,Apache County,AZ,AZ|Apache County,AZ|Apache,85925,04001,H1,,,,,,,,,,,,,,,,,
85927,Apache County,AZ,AZ|Apache County,AZ|Apache,85927,04001,H1,,,,,,,,,,,,,,,,,
85930,Apache County,AZ,AZ|Apache County,AZ|Apache,85930,04001,H1,,,,,,,,,,,,,,,,,
85932,Apache County,AZ,AZ|Apache County,AZ|Apache,85932,04001,H1,,,,,,,,,,,,,,,,,
85936,Apache County,AZ,AZ|Apache County,AZ|Apache,85936,04001,H1,,,,,,,,,,,,,,,,,
85938,Apache County,AZ,AZ|Apache County,AZ|Apache,85938,04001,H1,,,,,,,,,,,,,,,,,
85940,Apache County,AZ,AZ|Apache County,AZ|Apache,85940,04001,H1,,,,,,,,,,,,,,,,,
86028,Apache County,AZ,AZ|Apache County,AZ|Apache,86028,04001,H1,,,,,,,,,,,,,,,,,
86502,Apache County,AZ,AZ|Apache County,AZ|Apache,86502,04001,H1,,,,,,,,,,,,,,,,,
86503,Apache County,AZ,AZ|Apache County,AZ|Apache,86503,04001,H1,,,,,,,,,,,,,,,,,
86504,Apache County,AZ,AZ|Apache County,AZ|Apache,86504,04001,H1,,,,,,,,,,,,,,,,,
86505,Apache County,AZ,AZ|Apache County,AZ|Apache,86505,04001,H1,,,,,,,,,,,,,,,,,
86506,Apache County,AZ,AZ|Apache County,AZ|Apache,86506,04001,H1,,,,,,,,,,,,,,,,,
86507,Apache County,AZ,AZ|Apache County,AZ|Apache,86507,04001,H1,,,,,,,,,,,,,,,,,
86508,Apache County,AZ,AZ|Apache County,AZ|Apache,86508,04001,H1,,,,,,,,,,,,,,,,,
86511,Apache County,AZ,AZ|Apache County,AZ|Apache,86511,04001,H1,,,,,,,,,,,,,,,,,
86512,Apache County,AZ,AZ|Apache County,AZ|Apache,86512,04001,H1,,,,,,,,,,,,,,,,,
86514,Apache County,AZ,AZ|Apache County,AZ|Apache,86514,04001,H1,,,,,,,,,,,,,,,,,
86515,Apache County,AZ,AZ|Apache County,AZ|Apache,86515,04001,H1,,,,,,,,,,,,,,,,,
86535,Apache County,AZ,AZ|Apache County,AZ|Apache,86535,04001,H1,,,,,,,,,,,,,,,,,
86538,Apache County,AZ,AZ|Apache County,AZ|Apache,86538,04001,H1,,,,,,,,,,,,,,,,,
86540,Apache County,AZ,AZ|Apache County,AZ|Apache,86540,04001,H1,,,,,,,,,,,,,,,,,
86544,Apache County,AZ,AZ|Apache County,AZ|Apache,86544,04001,H1,,,,,,,,,,,,,,,,,
86545,Apache County,AZ,AZ|Apache County,AZ|Apache,86545,04001,H1,,,,,,,,,,,,,,,,,
86547,Apache County,AZ,AZ|Apache County,AZ|Apache,86547,04001,H1,,,,,,,,,,,,,,,,,
86556,Apache County,AZ,AZ|Apache County,AZ|Apache,86556,04001,H1,,,,,,,,,,,,,,,,,
85602,Cochise County,AZ,AZ|Cochise County,AZ|Cochise,85602,04003,H1,,,,,,,,,,,,,,,,,
85603,Cochise County,AZ,AZ|Cochise County,AZ|Cochise,85603,04003,H1,,,,,,,,,,,,,,,,,
85605,Cochise County,AZ,AZ|Cochise County,AZ|Cochise,85605,04003,H1,,,,,,,,,,,,,,,,,
85606,Cochise County,AZ,AZ|Cochise County,AZ|Cochise,85606,04003,H1,,,,,,,,,,,,,,,,,
85607,Cochise County,AZ,AZ|Cochise County,AZ|Cochise,85607,04003,H1,,,,,,,,,,,,,,,,,
85608,Cochise County,AZ,AZ|Cochise County,AZ|Cochise,85608,04003,H1,,,,,,,,,,,,,,,,,
85609,Cochise County,AZ,AZ|Cochise County,AZ|Cochise,85609,04003,H1,,,,,,,,,,,,,,,,,
85610,Cochise County,AZ,AZ|Cochise County,AZ|Cochise,85610,04003,H1,,,,,,,,,,,,,,,,,
85611,Cochise County,AZ,AZ|Cochise County,AZ|Cochise,85611,04003,H1,,,,,,,,,,,,,,,,,
85613,Cochise County,AZ,AZ|Cochise County,AZ|Cochise,85613,04003,H1,,,,,,,,,,,,,,,,,
85615,Cochise County,AZ,AZ|Cochise County,AZ|Cochise,85615,04003,H1,,,,,,,,,,,,,,,,,
85616,Cochise County,AZ,AZ|Cochise County,AZ|Cochise,85616,04003,H1,,,,,,,,,,,,,,,,,
85617,Cochise County,AZ,AZ|Cochise County,AZ|Cochise,85617,04003,H1,,,,,,,,,,,,,,,,,
85620,Cochise County,AZ,AZ|Cochise County,AZ|Cochise,85620,04003,H1,,,,,,,,,,,,,,,,,
85624,Cochise County,AZ,AZ|Cochise County,AZ|Cochise,85624,04003,H1,,,,,,,,,,,,,,,,,
85625,Cochise County,AZ,AZ|Cochise County,AZ|Cochise,85625,04003,H1,,,,,,,,,,,,,,,,,
85626,Cochise County,AZ,AZ|Cochise County,AZ|Cochise,85626,04003,H1,,,,,,,,,,,,,,,,,
85627,Cochise County,AZ,AZ|Cochise County,AZ|Cochise,85627,04003,H1,,,,,,,,,,,,,,,,,
85630,Cochise County,AZ,AZ|Cochise County,AZ|Cochise,85630,04003,H1,,,,,,,,,,,,,,,,,
85632,Cochise County,AZ,AZ|Cochise County,AZ|Cochise,85632,04003,H1,,,,,,,,,,,,,,,,,
85635,Cochise County,AZ,AZ|Cochise County,AZ|Cochise,85635,04003,H1,,,,,,,,,,,,,,,,,
85636,Cochise County,AZ,AZ|Cochise County,AZ|Cochise,85636,04003,H1,,,,,,,,,,,,,,,,,
85638,Cochise County,AZ,AZ|Cochise County,AZ|Cochise,85638,04003,H1,,,,,,,,,,,,,,,,,
85643,Cochise County,AZ,AZ|Cochise County,AZ|Cochise,85643,04003,H1,,,,,,,,,,,,,,,,,
85650,Cochise County,AZ,AZ|Cochise County,AZ|Cochise,85650,04003,H1,,,,,,,,,,,,,,,,,
85928,Coconino County,AZ,AZ|Coconino County,AZ|Coconino,85928,04005,H1,,,,,,,,,,,,,,,,,
85931,Coconino County,AZ,AZ|Coconino County,AZ|Coconino,85931,04005,H1,,,,,,,,,,,,,,,,,
86001,Coconino County,AZ,AZ|Coconino County,AZ|Coconino,86001,04005,H1,,,,,,,,,,,,,,,,,
86002,Coconino County,AZ,AZ|Coconino County,AZ|Coconino,86002,04005,H1,,,,,,,,,,,,,,,,,
86003,Coconino County,AZ,AZ|Coconino County,AZ|Coconino,86003,04005,H1,,,,,,,,,,,,,,,,,
86004,Coconino County,AZ,AZ|Coconino County,AZ|Coconino,86004,04005,H1,,,,,,,,,,,,,,,,,
86005,Coconino County,AZ,AZ|Coconino County,AZ|Coconino,86005,04005,H1,,,,,,,,,,,,,,,,,
86011,Coconino County,AZ,AZ|Coconino County,AZ|Coconino,86011,04005,H1,,,,,,,,,,,,,,,,,
86015,Coconino County,AZ,AZ|Coconino County,AZ|Coconino,86015,04005,H1,,,,,,,,,,,,,,,,,
86016,Coconino County,AZ,AZ|Coconino County,AZ|Coconino,86016,04005,H1,,,,,,,,,,,,,,,,,
86017,Coconino County,AZ,AZ|Coconino County,AZ|Coconino,86017,04005,H1,,,,,,,,,,,,,,,,,
86018,Coconino County,AZ,AZ|Coconino County,AZ|Coconino,86018,04005,H1,,,,,,,,,,,,,,,,,
86020,Coconino County,AZ,AZ|Coconino County,AZ|Coconino,86020,04005,H1,,,,,,,,,,,,,,,,,
86022,Coconino County,AZ,AZ|Coconino County,AZ|Coconino,86022,04005,H1,,,,,,,,,,,,,,,,,
86023,Coconino County,AZ,AZ|Coconino County,AZ|Coconino,86023,04005,H1,,,,,,,,,,,,,,,,,
86024,Coconino County,AZ,AZ|Coconino County,AZ|Coconino,86024,04005,H1,,,,,,,,,,,,,,,,,
86036,Coconino County,AZ,AZ|Coconino County,AZ|Coconino,86036,04005,H1,,,,,,,,,,,,,,,,,
86038,Coconino County,AZ,AZ|Coconino County,AZ|Coconino,86038,04005,H1,,,,,,,,,,,,,,,,,
86040,Coconino County,AZ,AZ|Coconino County,AZ|Coconino,86040,04005,H1,,,,,,,,,,,,,,,,,
86044,Coconino County,AZ,AZ|Coconino County,AZ|Coconino,86044,04005,H1,,,,,,,,,,,,,,,,,
86045,Coconino County,AZ,AZ|Coconino County,AZ|Coconino,86045,04005,H1,,,,,,,,,,,,,,,,,
86046,Coconino County,AZ,AZ|Coconino County,AZ|Coconino,86046,04005,H1,,,,,,,,,,,,,,,,,
86047,Coconino County,AZ,AZ|Coconino County,AZ|Coconino,86047,04005,H1,,,,,,,,,,,,,,,,,
86052,Coconino County,AZ,AZ|Coconino County,AZ|Coconino,86052,04005,H1,,,,,,,,,,,,,,,,,
86053,Coconino County,AZ,AZ|Coconino County,AZ|Coconino,86053,04005,H1,,,,,,,,,,,,,,,,,
86336,Coconino County,AZ,AZ|Coconino County,AZ|Coconino,86336,04005,H1,,,,,,,,,,,,,,,,,
86339,Coconino County,AZ,AZ|Coconino County,AZ|Coconino,86339,04005,H1,,,,,,,,,,,,,,,,,
86435,Coconino County,AZ,AZ|Coconino County,AZ|Coconino,86435,04005,H1,,,,,,,,,,,,,,,,,
85135,Gila County,AZ,AZ|Gila County,AZ|Gila,85135,04007,H1,,,,,,,,,,,,,,,,,
85192,Gila County,AZ,AZ|Gila County,AZ|Gila,85192,04007,H1,,,,,,,,,,,,,,,,,
85501,Gila County,AZ,AZ|Gila County,AZ|Gila,85501,04007,H1,,,,,,,,,,,,,,,,,
85532,Gila County,AZ,AZ|Gila County,AZ|Gila,85532,04007,H1,,,,,,,,,,,,,,,,,
85539,Gila County,AZ,AZ|Gila County,AZ|Gila,85539,04007,H1,,,,,,,,,,,,,,,,,
85541,Gila County,AZ,AZ|Gila County,AZ|Gila,85541,04007,H1,,,,,,,,,,,,,,,,,
85542,Gila County,AZ,AZ|Gila County,AZ|Gila,85542,04007,H1,,,,,,,,,,,,,,,,,
85544,Gila County,AZ,AZ|Gila County,AZ|Gila,85544,04007,H1,,,,,,,,,,,,,,,,,
85545,Gila County,AZ,AZ|Gila County,AZ|Gila,85545,04007,H1,,,,,,,,,,,,,,,,,
85547,Gila County,AZ,AZ|Gila County,AZ|Gila,85547,04007,H1,,,,,,,,,,,,,,,,,
85553,Gila County,AZ,AZ|Gila County,AZ|Gila,85553,04007,H1,,,,,,,,,,,,,,,,,
85554,Gila County,AZ,AZ|Gila County,AZ|Gila,85554,04007,H1,,,,,,,,,,,,,,,,,
85530,Graham County,AZ,AZ|Graham County,AZ|Graham,85530,04009,H1,,,,,,,,,,,,,,,,,
85531,Graham County,AZ,AZ|Graham County,AZ|Graham,85531,04009,H1,,,,,,,,,,,,,,,,,
85535,Graham County,AZ,AZ|Graham County,AZ|Graham,85535,04009,H1,,,,,,,,,,,,,,,,,
85536,Graham County,AZ,AZ|Graham County,AZ|Graham,85536,04009,H1,,,,,,,,,,,,,,,,,
85543,Graham County,AZ,AZ|Graham County,AZ|Graham,85543,04009,H1,,,,,,,,,,,,,,,,,
85546,Graham County,AZ,AZ|Graham County,AZ|Graham,85546,04009,H1,,,,,,,,,,,,,,,,,
85548,Graham County,AZ,AZ|Graham County,AZ|Graham,85548,04009,H1,,,,,,,,,,,,,,,,,
85550,Graham County,AZ,AZ|Graham County,AZ|Graham,85550,04009,H1,,,,,,,,,,,,,,,,,
85551,Graham County,AZ,AZ|Graham County,AZ|Graham,85551,04009,H1,,,,,,,,,,,,,,,,,
85552,Graham County,AZ,AZ|Graham County,AZ|Graham,85552,04009,H1,,,,,,,,,,,,,,,,,
85533,Greenlee County,AZ,AZ|Greenlee County,AZ|Greenlee,85533,04011,H1,,,,,,,,,,,,,,,,,
85534,Greenlee County,AZ,AZ|Greenlee County,AZ|Greenlee,85534,04011,H1,,,,,,,,,,,,,,,,,
85540,Greenlee County,AZ,AZ|Greenlee County,AZ|Greenlee,85540,04011,H1,,,,,,,,,,,,,,,,,
85922,Greenlee County,AZ,AZ|Greenlee County,AZ|Greenlee,85922,04011,H1,,,,,,,,,,,,,,,,,
85325,La Paz County,AZ,AZ|La Paz County,AZ|La Paz,85325,04012,H1,,,,,,,,,,,,,,,,,
85328,La Paz County,AZ,AZ|La Paz County,AZ|La Paz,85328,04012,H1,,,,,,,,,,,,,,,,,
85334,La Paz County,AZ,AZ|La Paz County,AZ|La Paz,85334,04012,H1,,,,,,,,,,,,,,,,,
85344,La Paz County,AZ,AZ|La Paz County,AZ|La Paz,85344,04012,H1,,,,,,,,,,,,,,,,,
85346,La Paz County,AZ,AZ|La Paz County,AZ|La Paz,85346,04012,H1,,,,,,,,,,,,,,,,,
85348,La Paz County,AZ,AZ|La Paz County,AZ|La Paz,85348,04012,H1,,,,,,,,,,,,,,,,,
85357,La Paz County,AZ,AZ|La Paz County,AZ|La Paz,85357,04012,H1,,,,,,,,,,,,,,,,,
85359,La Paz County,AZ,AZ|La Paz County,AZ|La Paz,85359,04012,H1,,,,,,,,,,,,,,,,,
85001,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85001,04013,H1,,,,,,,,,,,,,,,,,
85002,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85002,04013,H1,,,,,,,,,,,,,,,,,
85003,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85003,04013,H1,,,,,,,,,,,,,,,,,
85004,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85004,04013,H1,,,,,,,,,,,,,,,,,
85005,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85005,04013,H1,,,,,,,,,,,,,,,,,
85006,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85006,04013,H1,,,,,,,,,,,,,,,,,
85007,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85007,04013,H1,,,,,,,,,,,,,,,,,
85008,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85008,04013,H1,,,,,,,,,,,,,,,,,
85009,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85009,04013,H1,,,,,,,,,,,,,,,,,
85010,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85010,04013,H1,,,,,,,,,,,,,,,,,
85011,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85011,04013,H1,,,,,,,,,,,,,,,,,
85012,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85012,04013,H1,,,,,,,,,,,,,,,,,
85013,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85013,04013,H1,,,,,,,,,,,,,,,,,
85014,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85014,04013,H1,,,,,,,,,,,,,,,,,
85015,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85015,04013,H1,,,,,,,,,,,,,,,,,
85016,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85016,04013,H1,,,,,,,,,,,,,,,,,
85017,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85017,04013,H1,,,,,,,,,,,,,,,,,
85018,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85018,04013,H1,,,,,,,,,,,,,,,,,
85019,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85019,04013,H1,,,,,,,,,,,,,,,,,
85020,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85020,04013,H1,,,,,,,,,,,,,,,,,
85021,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85021,04013,H1,,,,,,,,,,,,,,,,,
85022,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85022,04013,H1,,,,,,,,,,,,,,,,,
85023,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85023,04013,H1,,,,,,,,,,,,,,,,,
85024,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85024,04013,H1,,,,,,,,,,,,,,,,,
85026,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85026,04013,H1,,,,,,,,,,,,,,,,,
85027,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85027,04013,H1,,,,,,,,,,,,,,,,,
85028,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85028,04013,H1,,,,,,,,,,,,,,,,,
85029,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85029,04013,H1,,,,,,,,,,,,,,,,,
85030,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85030,04013,H1,,,,,,,,,,,,,,,,,
85031,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85031,04013,H1,,,,,,,,,,,,,,,,,
85032,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85032,04013,H1,,,,,,,,,,,,,,,,,
85033,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85033,04013,H1,,,,,,,,,,,,,,,,,
85034,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85034,04013,H1,,,,,,,,,,,,,,,,,
85035,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85035,04013,H1,,,,,,,,,,,,,,,,,
85036,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85036,04013,H1,,,,,,,,,,,,,,,,,
85037,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85037,04013,H1,,,,,,,,,,,,,,,,,
85040,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85040,04013,H1,,,,,,,,,,,,,,,,,
85041,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85041,04013,H1,,,,,,,,,,,,,,,,,
85042,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85042,04013,H1,,,,,,,,,,,,,,,,,
85043,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85043,04013,H1,,,,,,,,,,,,,,,,,
85044,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85044,04013,H1,,,,,,,,,,,,,,,,,
85045,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85045,04013,H1,,,,,,,,,,,,,,,,,
85046,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85046,04013,H1,,,,,,,,,,,,,,,,,
85048,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85048,04013,H1,,,,,,,,,,,,,,,,,
85050,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85050,04013,H1,,,,,,,,,,,,,,,,,
85051,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85051,04013,H1,,,,,,,,,,,,,,,,,
85053,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85053,04013,H1,,,,,,,,,,,,,,,,,
85054,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85054,04013,H1,,,,,,,,,,,,,,,,,
85060,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85060,04013,H1,,,,,,,,,,,,,,,,,
85061,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85061,04013,H1,,,,,,,,,,,,,,,,,
85063,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85063,04013,H1,,,,,,,,,,,,,,,,,
85064,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85064,04013,H1,,,,,,,,,,,,,,,,,
85066,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85066,04013,H1,,,,,,,,,,,,,,,,,
85067,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85067,04013,H1,,,,,,,,,,,,,,,,,
85068,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85068,04013,H1,,,,,,,,,,,,,,,,,
85069,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85069,04013,H1,,,,,,,,,,,,,,,,,
85070,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85070,04013,H1,,,,,,,,,,,,,,,,,
85071,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85071,04013,H1,,,,,,,,,,,,,,,,,
85074,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85074,04013,H1,,,,,,,,,,,,,,,,,
85076,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85076,04013,H1,,,,,,,,,,,,,,,,,
85078,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85078,04013,H1,,,,,,,,,,,,,,,,,
85079,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85079,04013,H1,,,,,,,,,,,,,,,,,
85080,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85080,04013,H1,,,,,,,,,,,,,,,,,
85082,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85082,04013,H1,,,,,,,,,,,,,,,,,
85083,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85083,04013,H1,,,,,,,,,,,,,,,,,
85085,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85085,04013,H1,,,,,,,,,,,,,,,,,
85086,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85086,04013,H1,,,,,,,,,,,,,,,,,
85087,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85087,04013,H1,,,,,,,,,,,,,,,,,
85119,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85119,04013,H1,,,,,,,,,,,,,,,,,
85120,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85120,04013,H1,,,,,,,,,,,,,,,,,
85121,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85121,04013,H1,,,,,,,,,,,,,,,,,
85127,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85127,04013,H1,,,,,,,,,,,,,,,,,
85139,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85139,04013,H1,,,,,,,,,,,,,,,,,
85142,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85142,04013,H1,,,,,,,,,,,,,,,,,
85143,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85143,04013,H1,,,,,,,,,,,,,,,,,
85147,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85147,04013,H1,,,,,,,,,,,,,,,,,
85201,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85201,04013,H1,,,,,,,,,,,,,,,,,
85202,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85202,04013,H1,,,,,,,,,,,,,,,,,
85203,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85203,04013,H1,,,,,,,,,,,,,,,,,
85204,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85204,04013,H1,,,,,,,,,,,,,,,,,
85205,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85205,04013,H1,,,,,,,,,,,,,,,,,
85206,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85206,04013,H1,,,,,,,,,,,,,,,,,
85207,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85207,04013,H1,,,,,,,,,,,,,,,,,
85208,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85208,04013,H1,,,,,,,,,,,,,,,,,
85209,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85209,04013,H1,,,,,,,,,,,,,,,,,
85210,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85210,04013,H1,,,,,,,,,,,,,,,,,
85211,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85211,04013,H1,,,,,,,,,,,,,,,,,
85212,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85212,04013,H1,,,,,,,,,,,,,,,,,
85213,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85213,04013,H1,,,,,,,,,,,,,,,,,
85214,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85214,04013,H1,,,,,,,,,,,,,,,,,
85215,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85215,04013,H1,,,,,,,,,,,,,,,,,
85216,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85216,04013,H1,,,,,,,,,,,,,,,,,
85224,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85224,04013,H1,,,,,,,,,,,,,,,,,
85225,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85225,04013,H1,,,,,,,,,,,,,,,,,
85226,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85226,04013,H1,,,,,,,,,,,,,,,,,
85233,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85233,04013,H1,,,,,,,,,,,,,,,,,
85234,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85234,04013,H1,,,,,,,,,,,,,,,,,
85236,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85236,04013,H1,,,,,,,,,,,,,,,,,
85244,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85244,04013,H1,,,,,,,,,,,,,,,,,
85246,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85246,04013,H1,,,,,,,,,,,,,,,,,
85248,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85248,04013,H1,,,,,,,,,,,,,,,,,
85249,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85249,04013,H1,,,,,,,,,,,,,,,,,
85250,Maricopa County,AZ,AZ|Maricopa County,AZ|Maricopa,85250,04013,H1,,,,,,,,,,,,,,,,,
